filename,word_count,sentence_count,avg_sentence_length,pause_count,speech_rate,pause_per_sentence,label
RichardDonner_3.wav,272,9,30.22222222222222,56,3.022222222222222,6.222215308649657,0
RidleyScott_1.wav,160,14,11.428571428571429,29,3.3333333333333335,2.0714270918377915,0
RidleyScott_2.wav,249,11,22.636363636363637,39,2.7666666666666666,3.5454513223169797,0
RidleyScott_3.wav,254,17,14.941176470588236,38,2.8222222222222224,2.2352928027689396,0
RobertDuvall_1.wav,365,28,13.035714285714286,60,4.055555555555555,2.142856377551294,0
RobertDuvall_2.wav,274,17,16.11764705882353,44,3.4683544303797467,2.588233771627193,0
RobertDuvall_3.wav,71,8,8.875,13,2.5357142857142856,1.624997968752539,0
RobertVaughn_1.wav,223,10,22.3,30,2.6867469879518073,2.9999970000030003,0
RobertVaughn_2.wav,336,5,67.2,5,3.7333333333333334,0.9999980000040001,0
RobertVaughn_3.wav,221,24,9.208333333333334,36,3.112676056338028,1.4999993750002605,0
RogerMoore_1.wav,120,11,10.909090909090908,23,3.076923076923077,2.0909071900843728,0
RogerMoore_2.wav,112,1,112.0,0,4.666666666666667,0.0,0
RogerMoore_3.wav,120,9,13.333333333333334,15,2.1818181818181817,1.6666648148168726,0
RosalynnCarter_1.wav,92,7,13.142857142857142,15,2.967741935483871,2.1428540816370263,0
RosalynnCarter_2.wav,202,12,16.833333333333332,22,3.0606060606060606,1.8333318055568288,0
RosalynnCarter_3.wav,204,1,204.0,38,22.666666666666668,37.99962000379996,0
SamWaterston_1.wav,106,8,13.25,13,2.864864864864865,1.624997968752539,0
SamWaterston_3.wav,37,7,5.285714285714286,11,2.8461538461538463,1.5714263265338193,0
sidney poiter_1.wav,178,13,13.692307692307692,28,2.507042253521127,2.1538444970426944,0
sidney poiter_2.wav,142,14,10.142857142857142,24,2.3666666666666667,1.714284489796793,0
sidney poiter_3.wav,150,10,15.0,17,1.6666666666666667,1.6999983000017,0
SophiaLoren_1.wav,153,9,17.0,26,2.4285714285714284,2.8888856790159125,0
StacyKeach_1.wav,188,11,17.09090909090909,30,3.2413793103448274,2.727270247936138,0
StacyKeach_2.wav,251,18,13.944444444444445,37,2.7888888888888888,2.0555544135808814,0
StacyKeach_3.wav,229,7,32.714285714285715,119,3.417910447761194,16.99997571432041,0
SteveReich_2.wav,143,9,15.88888888888889,19,3.676094687870339,2.111108765434705,0
SteveReich_3.wav,242,3,80.66666666666667,220,2.688888888888889,73.3330888897037,0
Tinaturner_1.wav,62,4,15.5,8,3.4444444444444446,1.9999950000125002,0
Tinaturner_2.wav,229,19,12.052631578947368,28,2.5444444444444443,1.4736834349034553,0
Tinaturner_3.wav,49,3,16.333333333333332,3,2.3333333333333335,0.9999966666777778,0
Vangelis_3.wav,206,7,29.428571428571427,31,2.2888888888888888,4.428565102049855,0
WalterMondale_3.wav,118,10,11.8,12,2.4583333333333335,1.1999988000012,0
WernerHerzog_1.wav,153,12,12.75,20,3.06,1.6666652777789353,0
WilliamShatner_1.wav,220,11,20.0,37,3.235294117647059,3.363633305787904,0
WilliamShatner_2.wav,132,10,13.2,26,3.473684210526316,2.5999974000026,0
WilliamShatner_3.wav,159,10,15.9,12,1.7666666666666666,1.1999988000012,0
